Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/25/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",2046,1251,3344,1089,904,1312,4490,3363,5995,1568,1093,2250,2592,1642,4091,554,357,862
05/26/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",497,346,714,567,394,815,1682,1333,2122,1274,951,1705,720,521,996,492,343,705
05/27/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",675,502,908,413,333,512,740,556,985,718,586,880,629,470,840,425,324,558
05/28/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1016,589,1752,1117,996,1252,2101,1738,2541,1061,764,1474,623,411,942,529,350,801
05/29/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",513,337,782,1772,1621,1938,3944,2655,5859,1577,1307,1902,2244,1162,4334,477,329,692
05/30/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",508,336,768,1094,918,1303,2610,2256,3019,1751,1412,2173,1031,555,1915,469,328,669
05/31/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1706,904,3217,2008,1507,2675,3085,2037,4672,1493,916,2433,1245,608,2550,515,360,736
06/01/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1693,997,2877,1180,1018,1367,3733,2644,5269,1286,856,1932,2307,1582,3365,486,350,676
06/02/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",493,350,694,420,383,461,1911,1538,2373,1104,778,1566,551,414,733,502,351,717
06/03/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",655,448,958,534,361,790,714,519,983,740,497,1100,578,430,776,431,320,581
